insee,name,department_code,department_name,inhabitants,assigned_hospital_insee
2175,"Chavigny",2,"Aisne",165,2198
2176,"Chavonne",2,"Aisne",207,2120
2177,"Chérêt",2,"Aisne",144,2561
2178,"Chermizy-Ailles",2,"Aisne",115,2171
2179,"Chéry-Chartreuve",2,"Aisne",379,2179
2180,"Chéry-lès-Pouilly",2,"Aisne",736,2027
2181,"Chéry-lès-Rozoy",2,"Aisne",91,-1
2182,"Chevennes",2,"Aisne",121,2469
2183,"Chevregny",2,"Aisne",185,2561
2184,"Chevresis-Monceau",2,"Aisne",340,2027
2185,"Chézy-en-Orxois",2,"Aisne",380,-1
2186,"Chézy-sur-Marne",2,"Aisne",1322,2505
2187,"Chierry",2,"Aisne",1157,2389
2188,"Chigny",2,"Aisne",143,2469
2189,"Chivres-en-Laonnois",2,"Aisne",349,2097
2190,"Chivres-Val",2,"Aisne",527,2198
2191,"Chivy-lès-Étouvelles",2,"Aisne",500,2561
2192,"Chouy",2,"Aisne",375,2192
2193,"Cierges",2,"Aisne",66,2220
2194,"Cilly",2,"Aisne",177,2136
2195,"Ciry-Salsogne",2,"Aisne",896,2120
2196,"Clacy-et-Thierret",2,"Aisne",300,2561
2197,"Clairfontaine",2,"Aisne",525,2833
2198,"Clamecy",2,"Aisne",233,2198
2199,"Clastres",2,"Aisne",593,2066
2200,"Clermont-les-Fermes",2,"Aisne",101,2097
2201,"Cœuvres-et-Valsery",2,"Aisne",458,2729
2203,"Coincy",2,"Aisne",1253,-1
2204,"Coingt",2,"Aisne",63,2425
2205,"Colligis-Crandelain",2,"Aisne",213,2561
2206,"Colonfay",2,"Aisne",73,2469
2207,"Commenchon",2,"Aisne",218,2001
2208,"Concevreux",2,"Aisne",260,2171
2209,"Condé-en-Brie",2,"Aisne",675,2389
2210,"Condé-sur-Aisne",2,"Aisne",358,2120
2211,"Condé-sur-Suippe",2,"Aisne",327,2299
2212,"Condren",2,"Aisne",692,2716
2213,"Connigis",2,"Aisne",330,2389
2214,"Contescourt",2,"Aisne",61,2066
2215,"Corbeny",2,"Aisne",846,2171
2216,"Corcy",2,"Aisne",304,2192
2217,"Coucy-le-Château-Auffrique",2,"Aisne",987,-1
2218,"Coucy-lès-Eppes",2,"Aisne",646,2218
2219,"Coucy-la-Ville",2,"Aisne",195,2716
2220,"Coulonges-Cohan",2,"Aisne",442,2220
2221,"Coupru",2,"Aisne",156,2221
2222,"Courbes",2,"Aisne",37,2027
2223,"Courboin",2,"Aisne",302,2505
2224,"Courcelles-sur-Vesle",2,"Aisne",344,2120
2225,"Courchamps",2,"Aisne",83,2221
2226,"Courmelles",2,"Aisne",1854,2267
2227,"Courmont",2,"Aisne",121,2389
2228,"Courtemont-Varennes",2,"Aisne",349,2389
2229,"Courtrizy-et-Fussigny",2,"Aisne",75,2218
2230,"Couvrelles",2,"Aisne",180,2120
2231,"Couvron-et-Aumencourt",2,"Aisne",936,2027
2232,"Coyolles",2,"Aisne",365,60069
2233,"Cramaille",2,"Aisne",139,-1
2234,"Craonne",2,"Aisne",83,2171
2235,"Craonnelle",2,"Aisne",114,2171
2236,"Crécy-au-Mont",2,"Aisne",326,2198
2237,"Crécy-sur-Serre",2,"Aisne",1503,2027
2238,"Crépy",2,"Aisne",1803,2027
2239,"Crézancy",2,"Aisne",1220,2389
2240,"Croix-Fonsomme",2,"Aisne",192,2500
2241,"La Croix-sur-Ourcq",2,"Aisne",90,2192
2242,"Crouttes-sur-Marne",2,"Aisne",624,2221
2243,"Crouy",2,"Aisne",2999,2198
2244,"Crupilly",2,"Aisne",64,2469
2245,"Cuffies",2,"Aisne",1787,2198
2246,"Cugny",2,"Aisne",603,60278
2248,"Cuirieux",2,"Aisne",155,2827
2249,"Cuiry-Housse",2,"Aisne",101,2179
2250,"Cuiry-lès-Chaudardes",2,"Aisne",76,2171
2251,"Cuiry-lès-Iviers",2,"Aisne",26,-1
2252,"Cuissy-et-Geny",2,"Aisne",71,2171
2253,"Cuisy-en-Almont",2,"Aisne",355,2198
2254,"Cutry",2,"Aisne",127,2267
2255,"Cys-la-Commune",2,"Aisne",157,2120
2256,"Dagny-Lambercy",2,"Aisne",128,2136
2257,"Dallon",2,"Aisne",438,2303
2258,"Dammard",2,"Aisne",372,2192
2259,"Dampleux",2,"Aisne",386,2192
2260,"Danizy",2,"Aisne",639,2716
2261,"Dercy",2,"Aisne",388,2827
2262,"Deuillet",2,"Aisne",207,2716
2263,"Dhuizel",2,"Aisne",113,2120
2264,"Dizy-le-Gros",2,"Aisne",726,2097
2265,"Dohis",2,"Aisne",88,-1
2266,"Dolignon",2,"Aisne",40,-1
2267,"Dommiers",2,"Aisne",301,2267
2268,"Domptin",2,"Aisne",625,2221
2269,"Dorengt",2,"Aisne",152,2548
2270,"Douchy",2,"Aisne",165,-1
2271,"Dravegny",2,"Aisne",130,2179
2272,"Droizy",2,"Aisne",76,-1
2273,"Dury",2,"Aisne",196,60278
2274,"Ébouleau",2,"Aisne",183,2097
2275,"Effry",2,"Aisne",316,2833
2276,"Englancourt",2,"Aisne",117,2469
2277,"Épagny",2,"Aisne",341,2093
2278,"Éparcy",2,"Aisne",32,2425
2279,"Épaux-Bézu",2,"Aisne",544,2221
2280,"Épieds",2,"Aisne",410,2389
2281,"L'Épine-aux-Bois",2,"Aisne",249,2505
2282,"Eppes",2,"Aisne",432,2218
2283,"Erlon",2,"Aisne",284,2827
2284,"Erloy",2,"Aisne",102,2469
2286,"Esquéhéries",2,"Aisne",855,2548
2287,"Essigny-le-Grand",2,"Aisne",1054,2066
2288,"Essigny-le-Petit",2,"Aisne",347,2500
2289,"Essises",2,"Aisne",411,2505
2290,"Essômes-sur-Marne",2,"Aisne",2719,2221
2291,"Estrées",2,"Aisne",409,2500
2292,"Étampes-sur-Marne",2,"Aisne",1335,2505
2293,"Étaves-et-Bocquiaux",2,"Aisne",548,2500
2294,"Étouvelles",2,"Aisne",207,2561
2295,"Étréaupont",2,"Aisne",848,2833
2296,"Étreillers",2,"Aisne",1182,2303
2297,"Étrépilly",2,"Aisne",125,2221
2298,"Étreux",2,"Aisne",1457,2548
2299,"Évergnicourt",2,"Aisne",529,2299
2302,"Faverolles",2,"Aisne",340,2192
2303,"Fayet",2,"Aisne",698,2303
2304,"La Fère",2,"Aisne",2850,2716
2305,"Fère-en-Tardenois",2,"Aisne",2925,2220
2306,"La Ferté-Chevresis",2,"Aisne",514,2027
2307,"La Ferté-Milon",2,"Aisne",2047,2192
2308,"Fesmy-le-Sart",2,"Aisne",503,2548
2309,"Festieux",2,"Aisne",695,2218
2310,"Fieulaine",2,"Aisne",249,2500
2311,"Filain",2,"Aisne",119,2561
2312,"La Flamengrie",2,"Aisne",1093,2833
2313,"Flavigny-le-Grand-et-Beaurain",2,"Aisne",440,2450
2315,"Flavy-le-Martel",2,"Aisne",1661,60278
2316,"Fleury",2,"Aisne",125,2729
2317,"Fluquières",2,"Aisne",205,-1
2318,"Folembray",2,"Aisne",1370,2716
2319,"Fonsomme",2,"Aisne",503,2500
2320,"Fontaine-lès-Clercs",2,"Aisne",229,2303
2321,"Fontaine-lès-Vervins",2,"Aisne",876,2136
2322,"Fontaine-Notre-Dame",2,"Aisne",381,-1
2323,"Fontaine-Uterte",2,"Aisne",136,2500
2324,"Fontenelle",2,"Aisne",297,59461
2326,"Fontenoy",2,"Aisne",464,2267
2327,"Foreste",2,"Aisne",161,-1
2328,"Fossoy",2,"Aisne",513,2389
2329,"Fourdrain",2,"Aisne",424,2716
2330,"Francilly-Selency",2,"Aisne",562,2303
2331,"Franqueville",2,"Aisne",108,2469
2332,"Fresnes-en-Tardenois",2,"Aisne",274,2389
2333,"Fresnes-sous-Coucy",2,"Aisne",161,2716
2334,"Fresnoy-le-Grand",2,"Aisne",2934,2500
2335,"Fressancourt",2,"Aisne",175,2716
2336,"Frières-Faillouël",2,"Aisne",981,2066
2337,"Froidestrées",2,"Aisne",185,2833
2338,"Froidmont-Cohartille",2,"Aisne",248,2827
2339,"Gandelu",2,"Aisne",699,2221
2340,"Gauchy",2,"Aisne",5204,2303
2341,"Gercy",2,"Aisne",257,2136
2342,"Gergny",2,"Aisne",131,2833
2343,"Germaine",2,"Aisne",83,-1
2345,"Gibercourt",2,"Aisne",38,2066
2346,"Gizy",2,"Aisne",644,2218
2347,"Gland",2,"Aisne",432,2389
2349,"Goudelancourt-lès-Berrieux",2,"Aisne",59,2218
2350,"Goudelancourt-lès-Pierrepont",2,"Aisne",139,2827
2351,"Goussancourt",2,"Aisne",113,2220
2352,"Gouy",2,"Aisne",567,2500
2353,"Grandlup-et-Fay",2,"Aisne",275,2827
2354,"Grandrieux",2,"Aisne",79,8366
2355,"Gricourt",2,"Aisne",998,2303
2356,"Grisolles",2,"Aisne",233,-1
2357,"Gronard",2,"Aisne",66,2136
2358,"Grougis",2,"Aisne",315,2450
2359,"Grugies",2,"Aisne",1259,2066
2360,"Villeneuve-sur-Aisne",2,"Aisne",2784,2299
2361,"Guise",2,"Aisne",4533,2450
2362,"Guivry",2,"Aisne",239,60278
2363,"Guny",2,"Aisne",368,2093
2364,"Guyencourt",2,"Aisne",250,2171
2366,"Hannapes",2,"Aisne",327,2548
2367,"Happencourt",2,"Aisne",161,2066
2368,"Haramont",2,"Aisne",560,2729
2369,"Harcigny",2,"Aisne",243,2136
2370,"Hargicourt",2,"Aisne",571,80438
2371,"Harly",2,"Aisne",1557,2303
2372,"Hartennes-et-Taux",2,"Aisne",339,-1
2373,"Hary",2,"Aisne",189,2136
2374,"Lehaucourt",2,"Aisne",843,2303
2375,"Hautevesnes",2,"Aisne",161,2221
2376,"Hauteville",2,"Aisne",179,2450
2377,"Haution",2,"Aisne",132,2469
2378,"La Hérie",2,"Aisne",123,2833
2379,"Le Hérie-la-Viéville",2,"Aisne",195,2450
2380,"Hinacourt",2,"Aisne",27,2066
2381,"Hirson",2,"Aisne",8662,2833
2382,"Holnon",2,"Aisne",1356,2303
2383,"Homblières",2,"Aisne",1433,2303
2384,"Houry",2,"Aisne",58,2136
2385,"Housset",2,"Aisne",167,2827
2386,"Iron",2,"Aisne",221,2548
2387,"Itancourt",2,"Aisne",999,2066
2388,"Iviers",2,"Aisne",220,2425
2389,"Jaulgonne",2,"Aisne",665,2389
2390,"Jeancourt",2,"Aisne",255,2303
2391,"Jeantes",2,"Aisne",218,2425
2392,"Joncourt",2,"Aisne",319,2500
2393,"Jouaignes",2,"Aisne",138,2179
2395,"Jumencourt",2,"Aisne",132,2198
2396,"Jumigny",2,"Aisne",63,2171
2397,"Jussy",2,"Aisne",1219,2066
2398,"Juvigny",2,"Aisne",280,2198
2399,"Juvincourt-et-Damary",2,"Aisne",611,2171
2400,"Laffaux",2,"Aisne",152,2198
2401,"Laigny",2,"Aisne",187,2469
2402,"Lanchy",2,"Aisne",37,80616
2403,"Landifay-et-Bertaignemont",2,"Aisne",255,2450
2404,"Landouzy-la-Cour",2,"Aisne",175,-1
2405,"Landouzy-la-Ville",2,"Aisne",524,2425
2406,"Landricourt",2,"Aisne",130,2198
2407,"Laniscourt",2,"Aisne",210,2561
2408,"Laon",2,"Aisne",24021,2561
2409,"Lappion",2,"Aisne",277,2097
2410,"Largny-sur-Automne",2,"Aisne",241,2729
2411,"Latilly",2,"Aisne",199,2192
2412,"Launoy",2,"Aisne",99,-1
2413,"Laval-en-Laonnois",2,"Aisne",244,2561
2414,"Lavaqueresse",2,"Aisne",200,2548
2415,"Laversine",2,"Aisne",157,2729
2416,"Lemé",2,"Aisne",415,2469
2417,"Lempire",2,"Aisne",123,80438
2418,"Lerzy",2,"Aisne",224,2833
2419,"Leschelle",2,"Aisne",268,2548
2420,"Lesdins",2,"Aisne",827,2303
2421,"Lesges",2,"Aisne",91,2120
2422,"Lesquielles-Saint-Germain",2,"Aisne",797,2548
2423,"Leuilly-sous-Coucy",2,"Aisne",436,2198
2424,"Leury",2,"Aisne",102,2198
2425,"Leuze",2,"Aisne",180,2425
2426,"Levergies",2,"Aisne",541,2500
2427,"Lhuys",2,"Aisne",139,2179
2428,"Licy-Clignon",2,"Aisne",74,2221
2429,"Lierval",2,"Aisne",124,2561
2430,"Liesse-Notre-Dame",2,"Aisne",1268,2218
2431,"Liez",2,"Aisne",381,2066
2432,"Limé",2,"Aisne",191,2120
2433,"Lislet",2,"Aisne",221,2097
2435,"Logny-lès-Aubenton",2,"Aisne",83,2425
2438,"Longpont",2,"Aisne",242,2267
2439,"Les Septvallons",2,"Aisne",1215,2120
2440,"Lor",2,"Aisne",137,2299
2441,"Louâtre",2,"Aisne",176,2192
2442,"Loupeigne",2,"Aisne",89,2179
2443,"Lucy-le-Bocage",2,"Aisne",209,2221
2444,"Lugny",2,"Aisne",127,2136
2445,"Luzoir",2,"Aisne",272,2833
2446,"Ly-Fontaine",2,"Aisne",118,2066
2447,"Maast-et-Violaine",2,"Aisne",140,-1
2448,"Mâchecourt",2,"Aisne",113,2097
2449,"Macogny",2,"Aisne",63,2192
2450,"Macquigny",2,"Aisne",358,2450
2451,"Magny-la-Fosse",2,"Aisne",122,2500
2452,"Maissemy",2,"Aisne",234,2303
2453,"Maizy",2,"Aisne",403,2171
2454,"La Malmaison",2,"Aisne",404,2299
2455,"Malzy",2,"Aisne",189,2469
2456,"Manicamp",2,"Aisne",300,2001
2457,"Marchais",2,"Aisne",392,2218
2458,"Dhuys et Morin-en-Brie",2,"Aisne",823,2505
2459,"Marcy",2,"Aisne",155,-1
2460,"Marcy-sous-Marle",2,"Aisne",205,2827
2461,"Marest-Dampcourt",2,"Aisne",356,2001
2462,"Mareuil-en-Dôle",2,"Aisne",226,2179
2463,"Marfontaine",2,"Aisne",84,2469
2464,"Margival",2,"Aisne",362,2198
2465,"Marigny-en-Orxois",2,"Aisne",528,2221
2466,"Marizy-Sainte-Geneviève",2,"Aisne",129,2192
2467,"Marizy-Saint-Mard",2,"Aisne",49,2192
2468,"Marle",2,"Aisne",2221,2827
2469,"Marly-Gomont",2,"Aisne",488,2469
2470,"Martigny",2,"Aisne",432,2425
2471,"Martigny-Courpierre",2,"Aisne",134,2561
2472,"Mauregny-en-Haye",2,"Aisne",399,2218
2473,"Mayot",2,"Aisne",220,2066
2474,"Mennessis",2,"Aisne",394,2066
2476,"Mennevret",2,"Aisne",671,2548
2477,"Mercin-et-Vaux",2,"Aisne",954,2267
2478,"Merlieux-et-Fouquerolles",2,"Aisne",257,2561
2480,"Mesbrecourt-Richecourt",2,"Aisne",318,2027
2481,"Mesnil-Saint-Laurent",2,"Aisne",465,2066
2482,"Meurival",2,"Aisne",55,2171
2483,"Mézières-sur-Oise",2,"Aisne",510,2066
2484,"Mézy-Moulins",2,"Aisne",543,2389
2485,"Missy-aux-Bois",2,"Aisne",97,2267
2486,"Missy-lès-Pierrepont",2,"Aisne",106,2218
2487,"Missy-sur-Aisne",2,"Aisne",619,2198
2488,"Molain",2,"Aisne",159,59382
2489,"Molinchart",2,"Aisne",349,2561
2490,"Monampteuil",2,"Aisne",123,2561
2491,"Monceau-le-Neuf-et-Faucouzy",2,"Aisne",321,-1
2492,"Monceau-lès-Leups",2,"Aisne",439,2027
2493,"Monceau-le-Waast",2,"Aisne",221,2218
2494,"Monceau-sur-Oise",2,"Aisne",128,2469
2495,"Mondrepuis",2,"Aisne",1038,2833
2496,"Monnes",2,"Aisne",96,2192
2497,"Mons-en-Laonnois",2,"Aisne",1149,2561
2498,"Montaigu",2,"Aisne",764,2218
2499,"Montbavin",2,"Aisne",41,2561
2500,"Montbrehain",2,"Aisne",810,2500
2501,"Montchâlons",2,"Aisne",85,2218
2502,"Montcornet",2,"Aisne",1257,2097
2503,"Mont-d'Origny",2,"Aisne",826,2450
2504,"Montescourt-Lizerolles",2,"Aisne",1614,2066
2505,"Montfaucon",2,"Aisne",208,2505
2506,"Montgobert",2,"Aisne",200,2729
2507,"Montgru-Saint-Hilaire",2,"Aisne",30,2192
2508,"Monthenault",2,"Aisne",151,2561
2509,"Monthiers",2,"Aisne",155,2221
2510,"Monthurel",2,"Aisne",142,2389
2511,"Montigny-en-Arrouaise",2,"Aisne",310,2450
2512,"Montigny-l'Allier",2,"Aisne",268,77283
2513,"Montigny-le-Franc",2,"Aisne",135,2097
2514,"Montigny-Lengrain",2,"Aisne",695,60167
2515,"Montigny-lès-Condé",2,"Aisne",52,-1
2516,"Montigny-sous-Marle",2,"Aisne",70,2827
2517,"Montigny-sur-Crécy",2,"Aisne",292,2027
2518,"Montlevon",2,"Aisne",300,2505
2519,"Montloué",2,"Aisne",190,2097
2520,"Mont-Notre-Dame",2,"Aisne",733,2179
2521,"Montreuil-aux-Lions",2,"Aisne",1351,2221
2522,"Mont-Saint-Jean",2,"Aisne",83,2425
2523,"Mont-Saint-Martin",2,"Aisne",71,2179
2524,"Mont-Saint-Père",2,"Aisne",691,2389
2525,"Morcourt",2,"Aisne",556,2303
2526,"Morgny-en-Thiérache",2,"Aisne",104,-1
2527,"Morsain",2,"Aisne",466,2093
2528,"Mortefontaine",2,"Aisne",221,2729
2529,"Mortiers",2,"Aisne",182,2827
2530,"Moulins",2,"Aisne",77,2171
2531,"Moussy-Verneuil",2,"Aisne",132,2120
2532,"Moÿ-de-l'Aisne",2,"Aisne",979,2066
2533,"Muret-et-Crouttes",2,"Aisne",106,-1
2534,"Muscourt",2,"Aisne",45,2171
2535,"Nampcelles-la-Cour",2,"Aisne",113,2136
2536,"Nampteuil-sous-Muret",2,"Aisne",98,-1
2537,"Nanteuil-la-Fosse",2,"Aisne",207,2198
2538,"Nanteuil-Notre-Dame",2,"Aisne",77,-1
2539,"Nauroy",2,"Aisne",686,2500
2540,"Nesles-la-Montagne",2,"Aisne",1206,2505
2541,"Neufchâtel-sur-Aisne",2,"Aisne",421,2299
2542,"Neuflieux",2,"Aisne",80,2001
2543,"Neuilly-Saint-Front",2,"Aisne",2018,2192
2544,"Neuve-Maison",2,"Aisne",610,2833
2545,"La Neuville-Bosmont",2,"Aisne",187,2827
2546,"La Neuville-en-Beine",2,"Aisne",186,60278
2547,"La Neuville-Housset",2,"Aisne",64,2827
2548,"La Neuville-lès-Dorengt",2,"Aisne",386,2548
2549,"Neuville-Saint-Amand",2,"Aisne",859,2066
2550,"Neuville-sur-Ailette",2,"Aisne",120,2561
2551,"Neuville-sur-Margival",2,"Aisne",112,2198
2552,"Neuvillette",2,"Aisne",191,2450
2553,"Nizy-le-Comte",2,"Aisne",240,2097
2554,"Nogentel",2,"Aisne",1108,2505
2555,"Nogent-l'Artaud",2,"Aisne",2098,2505
2556,"Noircourt",2,"Aisne",73,-1
2557,"Noroy-sur-Ourcq",2,"Aisne",128,2192
2558,"Le Nouvion-en-Thiérache",2,"Aisne",2505,2548
2559,"Nouvion-et-Catillon",2,"Aisne",503,2027
2560,"Nouvion-le-Comte",2,"Aisne",243,2027
2561,"Nouvion-le-Vineux",2,"Aisne",145,2561
2562,"Nouvron-Vingré",2,"Aisne",201,2093
2563,"Noyales",2,"Aisne",153,2450
2564,"Bernoy-le-Château",2,"Aisne",855,2267
2565,"Œuilly",2,"Aisne",294,2171
2566,"Ognes",2,"Aisne",1108,2001
2567,"Ohis",2,"Aisne",272,2833
2568,"Oigny-en-Valois",2,"Aisne",168,2192
2569,"Oisy",2,"Aisne",481,2548
2570,"Ollezy",2,"Aisne",173,60278
2571,"Omissy",2,"Aisne",704,2303
2572,"Orainville",2,"Aisne",501,51291
2573,"Orgeval",2,"Aisne",55,2561
2574,"Origny-en-Thiérache",2,"Aisne",1382,2833
2575,"Origny-Sainte-Benoite",2,"Aisne",1638,2450
2576,"Osly-Courtil",2,"Aisne",325,2267
2577,"Ostel",2,"Aisne",91,2120
2578,"Oulches-la-Vallée-Foulon",2,"Aisne",84,2171
2579,"Oulchy-la-Ville",2,"Aisne",124,2192
2580,"Oulchy-le-Château",2,"Aisne",814,2192
2581,"Paars",2,"Aisne",317,2120
2582,"Paissy",2,"Aisne",78,2171
2583,"Pancy-Courtecon",2,"Aisne",53,2561
2584,"Papleux",2,"Aisne",116,-1
2585,"Parcy-et-Tigny",2,"Aisne",251,2192
2586,"Parfondeval",2,"Aisne",139,8366
2587,"Parfondru",2,"Aisne",352,2218
2588,"Pargnan",2,"Aisne",66,2171
2589,"Pargny-Filain",2,"Aisne",255,2561
2590,"Pargny-la-Dhuys",2,"Aisne",171,2505
2591,"Pargny-les-Bois",2,"Aisne",138,2027
2592,"Parpeville",2,"Aisne",192,2450
2593,"Pasly",2,"Aisne",1063,2198
2594,"Passy-en-Valois",2,"Aisne",126,2192
2595,"Passy-sur-Marne",2,"Aisne",138,2389
2596,"Pavant",2,"Aisne",756,2221
2598,"Pernant",2,"Aisne",681,2267
2599,"Pierremande",2,"Aisne",251,2001
2600,"Pierrepont",2,"Aisne",330,2827
2601,"Pignicourt",2,"Aisne",182,2299
2602,"Pinon",2,"Aisne",1655,2198
2604,"Pithon",2,"Aisne",80,60278
2605,"Pleine-Selve",2,"Aisne",191,2450
2606,"Le Plessier-Huleu",2,"Aisne",77,2192
2607,"Ploisy",2,"Aisne",91,2267
2608,"Plomion",2,"Aisne",461,2136
2609,"Ployart-et-Vaurseine",2,"Aisne",22,2218
2610,"Pommiers",2,"Aisne",750,2198
2612,"Pont-Arcy",2,"Aisne",121,2120
2613,"Pontavert",2,"Aisne",602,2171
2614,"Pontru",2,"Aisne",276,2303
2615,"Pontruet",2,"Aisne",355,2303
2616,"Pont-Saint-Mard",2,"Aisne",194,2093
2617,"Pouilly-sur-Serre",2,"Aisne",501,2027
2618,"Prémont",2,"Aisne",688,59382
2619,"Prémontré",2,"Aisne",617,2716
2620,"Presles-et-Boves",2,"Aisne",334,2120
2621,"Presles-et-Thierny",2,"Aisne",393,2561
2622,"Priez",2,"Aisne",56,2192
2623,"Prisces",2,"Aisne",95,2136
2624,"Proisy",2,"Aisne",273,2469
2625,"Proix",2,"Aisne",143,2450
2626,"Prouvais",2,"Aisne",337,2299
2627,"Proviseux-et-Plesnoy",2,"Aisne",130,2299
2628,"Puiseux-en-Retz",2,"Aisne",215,2729
2629,"Puisieux-et-Clanlieu",2,"Aisne",323,2450
2631,"Quierzy",2,"Aisne",409,2001
2632,"Quincy-Basse",2,"Aisne",55,2198
2633,"Quincy-sous-le-Mont",2,"Aisne",61,2179
2634,"Raillimont",2,"Aisne",89,8366
2635,"Ramicourt",2,"Aisne",147,2500
2636,"Regny",2,"Aisne",198,-1
2637,"Remaucourt",2,"Aisne",290,2303
2638,"Remies",2,"Aisne",239,2027
2639,"Remigny",2,"Aisne",344,2066
2640,"Renansart",2,"Aisne",153,2027
2641,"Renneval",2,"Aisne",119,2136
2642,"Résigny",2,"Aisne",163,8366
2643,"Ressons-le-Long",2,"Aisne",784,2729
2644,"Retheuil",2,"Aisne",335,60430
2645,"Reuilly-Sauvigny",2,"Aisne",200,2389
2647,"Ribeauville",2,"Aisne",68,2548
2648,"Ribemont",2,"Aisne",1904,-1
2649,"Rocourt-Saint-Martin",2,"Aisne",311,-1
2650,"Rocquigny",2,"Aisne",362,2833
2651,"Rogécourt",2,"Aisne",100,2716
2652,"Rogny",2,"Aisne",101,2136
2653,"Romeny-sur-Marne",2,"Aisne",482,2221
2654,"Romery",2,"Aisne",83,2469
2655,"Ronchères",2,"Aisne",149,2220
2656,"Roucy",2,"Aisne",384,2171
2657,"Rougeries",2,"Aisne",218,2469
2658,"Roupy",2,"Aisne",238,2303
2659,"Rouvroy",2,"Aisne",506,2303
2660,"Rouvroy-sur-Serre",2,"Aisne",39,8366
2661,"Royaucourt-et-Chailvet",2,"Aisne",236,2561
2662,"Rozet-Saint-Albin",2,"Aisne",330,2192
2663,"Rozières-sur-Crise",2,"Aisne",230,-1
2664,"Rozoy-Bellevalle",2,"Aisne",121,2505
2665,"Grand-Rozoy",2,"Aisne",299,-1
2666,"Rozoy-sur-Serre",2,"Aisne",949,8366
2667,"Saconin-et-Breuil",2,"Aisne",197,2267
2668,"Sains-Richaumont",2,"Aisne",978,2469
2670,"Saint-Algis",2,"Aisne",148,2469
2671,"Saint-Aubin",2,"Aisne",280,2093
2672,"Saint-Bandry",2,"Aisne",247,2729
2673,"Saint-Christophe-à-Berry",2,"Aisne",442,60167
2674,"Saint-Clément",2,"Aisne",49,-1
2675,"Sainte-Croix",2,"Aisne",134,2218
2676,"Saint-Erme-Outre-et-Ramecourt",2,"Aisne",1705,2218
2677,"Saint-Eugène",2,"Aisne",236,2389
2678,"Sainte-Geneviève",2,"Aisne",67,-1
2679,"Saint-Gengoulph",2,"Aisne",152,-1
2680,"Saint-Gobain",2,"Aisne",2315,2716
2681,"Saint-Gobert",2,"Aisne",282,2136
2682,"Saint-Mard",2,"Aisne",115,2120
2683,"Saint-Martin-Rivière",2,"Aisne",111,59382
2684,"Saint-Michel",2,"Aisne",3252,2425
2685,"Saint-Nicolas-aux-Bois",2,"Aisne",123,2716
2686,"Saint-Paul-aux-Bois",2,"Aisne",366,2093
2687,"Saint-Pierre-Aigle",2,"Aisne",336,2267
2688,"Saint-Pierre-lès-Franqueville",2,"Aisne",43,2469
2689,"Saint-Pierremont",2,"Aisne",40,2136
2690,"Sainte-Preuve",2,"Aisne",72,2097
2691,"Saint-Quentin",2,"Aisne",52958,2303
2693,"Saint-Rémy-Blanzy",2,"Aisne",224,2192
2694,"Saint-Simon",2,"Aisne",612,2066
2696,"Saint-Thomas",2,"Aisne",72,2218
2697,"Samoussy",2,"Aisne",381,2218
2698,"Sancy-les-Cheminots",2,"Aisne",100,2198
2699,"Saponay",2,"Aisne",273,2179
2701,"Saulchery",2,"Aisne",697,2221
2702,"Savy",2,"Aisne",609,2303
2703,"Seboncourt",2,"Aisne",1084,2500
2704,"Selens",2,"Aisne",220,2093
2705,"La Selve",2,"Aisne",202,2097
2706,"Septmonts",2,"Aisne",567,-1
2707,"Septvaux",2,"Aisne",179,2716
2708,"Sequehart",2,"Aisne",213,2500
2709,"Serain",2,"Aisne",400,59382
2710,"Seraucourt-le-Grand",2,"Aisne",723,2066
2711,"Serches",2,"Aisne",279,2120
2712,"Sergy",2,"Aisne",139,2220
2713,"Seringes-et-Nesles",2,"Aisne",264,2220
2714,"Sermoise",2,"Aisne",354,2120
2715,"Serval",2,"Aisne",42,2171
2716,"Servais",2,"Aisne",290,2716
2717,"Séry-lès-Mézières",2,"Aisne",601,2066
2718,"Silly-la-Poterie",2,"Aisne",116,2192
2719,"Sinceny",2,"Aisne",2000,2716
2720,"Sissonne",2,"Aisne",2063,2097
2721,"Sissy",2,"Aisne",474,-1
2722,"Soissons",2,"Aisne",28705,2198
2723,"Soize",2,"Aisne",96,-1
2724,"Sommelans",2,"Aisne",59,2192
2725,"Sommeron",2,"Aisne",136,2833
2726,"Sommette-Eaucourt",2,"Aisne",177,60278
2727,"Sons-et-Ronchères",2,"Aisne",209,2827
2728,"Sorbais",2,"Aisne",257,2469
2729,"Soucy",2,"Aisne",77,2729
2730,"Soupir",2,"Aisne",268,2120
2731,"Le Sourd",2,"Aisne",178,2469
2732,"Surfontaine",2,"Aisne",105,2027
2734,"Taillefontaine",2,"Aisne",267,2729
2735,"Tannières",2,"Aisne",16,2179
2736,"Tartiers",2,"Aisne",164,2093
2737,"Tavaux-et-Pontséricourt",2,"Aisne",551,2136
2738,"Tergnier",2,"Aisne",13431,2716
2739,"Terny-Sorny",2,"Aisne",336,2198
2740,"Thenailles",2,"Aisne",221,2136
2741,"Thenelles",2,"Aisne",541,2450
2742,"Thiernu",2,"Aisne",119,2827
2743,"Le Thuel",2,"Aisne",153,2097
2744,"Torcy-en-Valois",2,"Aisne",74,2221
2745,"Toulis-et-Attencourt",2,"Aisne",113,2827
2746,"Travecy",2,"Aisne",670,2716
2747,"Trefcon",2,"Aisne",82,-1
